value,count
"Davis, William Henry Whitmore, 1812-1901 :Photographs of Wellington and district",141
Division of Ethnology photograph collection,141
Friendly Societies and Credit Unions,141
Stewart Collection,141
USAP project,141
University of Utah Photograph Archives,141
1870 Session I,140
1896 Session I,140
Digital cartoons published in the Dominion Post,140
Sound and video recordings,139
Southerly,139
1904 Session I,137
BeckerFraserPhotos :Photographs relating to the Canterbury earthquakes of 2010 and 2011,137
Landcare Trust YouTube,136
"St James' Parish, Dunedin",136
Storytime Treasure Chest,136
Canterbury Earthquake and Rebuild - Archived websites,135
Ode Record Company Ltd: Recordings and related material,135
Lost Christchurch,134
"Mantell, Walter Baldock Durrant  1820-1895 :[Sketchbook, no. 3]  1848-1849",134
Maritime Museum of Tasmania,134
1879 Session II,132
Albertland Gazette,131
Canterbury Earthquake Recovery Authority (CERA) Recovery Lessons and Legacy Project,131
On the Farm,131
Queen's Birthday,131
University of Leeds: Liddle World War One ANZAC New Zealand Collection,131
BMC Public Health,130
Creative New Zealand: Collections relating to the Queen Elizabeth II Arts Council and Creative NZ,130
"Mantell, Walter Baldock Durrant 1820-1895 :[Sketchbook, no. 3] 1848-1849",130
Sounding Off w/ Phil Goff,128
Australian National Maritime Museum Flickr,127
Robert Goulding (1886-1987) images (AMS 227),127
Summer Times with Emile Donovan,127
Brusewitz Collection,126
Capture,126
"Davis, Bruce Valentine, 1913-2003 :Photographs and negatives",126
Deaconess Association,126
Easter Monday,126
Aviation Personal,124
Division of Ethnology photograph collection / Oceania / Polynesia / New Zealand,124
J Force negatives,124
University of Canterbury Digital Library,124
Illumination & Commemoration,123
Pacific Ethnobotany,123
The Saturday Mixtape with Sam,123
1887 Session I,121
"Children of Anna and Hon Sir Robert Stout, particularly Thomas Duncan Macgregor Stout",120
Documentation Collection,120
Viewmaster w/ Sam Sinnott,120
Anniversary Albums,118
"Chapman, Eichelbaum and Rosenberg families : Papers",118
"Chiefly Pearce family, including Agnes Isobel Pearce (later Stout)",118
Civic events,118
"Kaikorai Parish, Dunedin",118
Miller,117
"Pearse, John  1808-1882 :[Album.  1851-1856]",117
"Roslyn Parish, Dunedin",117
Stout family: Papers,117
The Mind Trench w/ Rob Bollix,116
West Coast,116
Aerial Photographs of Feilding Borough,115
Charters & Guthrie,115
"Nunns, Richard, 1945-: Collection",115
William Shakespeare 450,115
"Butler, Frederick Burdett",114
Children of Agnes and Thomas Duncan Macgregor Stout,114
"King, Michael (Dr), 1945-2004 : Papers",114
"[Buchanan, John]  1819-1898 :Scrapbook [1856-ca 1890]",114
"[Buchanan, John] 1819-1898 :Scrapbook [1856-ca 1890]",114
1889 Session I,113
Champions of the Pacific,113
"Crimp, Daryl, 1958-:[Digital cartoons published in the Dominion Post and other newspapers]",113
"Hutton, Thomas Biddulph (Rev), 1824-1886: [Three sketchbooks of New Zealand scenes and people. 1844-1847]",113
Records of the National Archives and Records Administration,113
1874 Session I,112
Neighbourhood Watch,112
Cawthron Institute Collection,111
Labour Day,111
New Zealand and Pacific Collection,111
"O'Grady, James, 1882?-1956 :[Two World War I trench sketchbooks. 1918-1919]",111
"Smith, Sydney Charles, 1888-1972 :Photographs of New Zealand",111
Totally Wired,111
James W. Chapman-Taylor,110
Stout Research Centre Oral Literary Archive,110
Artbank,109
"Lilburn, Douglas Gordon, 1915-2001 : Papers",109
"Cassels, Richard",108
Access,107
New Zealand Post Office Oral History Project,107
"Opie, Brian (Dr), fl 1950-2011 : Papers",107
Pan American World Airways Advertisements,107
"Aerial Photographs, Special Runs",106
Radiation,106
"Webb, Steffano, 1880-1967 : Collection of negatives",106
"Hutton, Thomas Biddulph (Rev), 1824-1886: [Sketchbook of New Zealand scenes and people]",105
Ms 33,105
Other maps,105
"Poppleton, Philip George :Photographs of Campbell Island",105
Tourism Research,105
Turnbull Library Pictures: Original photographic prints and postcards from the File Prints Collection,105
Photographs of Campbell Island,104
Stinky Grooves,104
"Abbot, John  1751-1840 :Original drawings of insects by J Abott.  [1816?]",103
"Abbot, John 1751-1840 :Original drawings of insects by J Abott. [1816?]",103
Archive of New Zealand Music - Oral History interviews,103
"NZOHA Electricity Centenary Oral History Project Stages I, II and III",103
bFM Breakfast with Hannah,103
"Kinnear, James Hutchings, 1877-1946 :Negatives of Auckland shipping, boating and scenery",102
Morning Glory with Esther MacIntyre,102
"Mornington Parish, Dunedin",102
"Richmond Grove Parish, Invercargill",102
"Thompson, Paul David, 1951- : Photographic negatives, transparencies and prints, also papers",101
"Twomey, Ray, 1938- : Musical scores",101
Digital cartoons published in Architecture New Zealand,100
NZOHA Fletcher Challenge Ltd Oral History Project,100
Quaker Oral History Project,100
Ramsbottom Collection,100
The National Archives UK Flickr,100
The Drama Hour,98
"Architectural Centre (Wellington, N.Z.): Photographs",97
"Denniston, George Gordon, 1885-1958 :Photograph albums relating to World War I including the Gallipoli campaign",97
Bankstown City Council. Bankstown City Library and Information Service,96
Elemental,96
Regional Wrap,96
Te Ipukarea YouTube,95
1887 Session II,94
"Evening Post original photographic prints and postcards, from file print collection, Box 4",94
New Zealand Journal of Forestry Science,94
"New Zealand Free Lance original photographic prints, from the file print collection, Box 5",93
"Searell, Pamela :Photographs owned by Miss Ruby Victoria Jackson",93
World War 1939-1945 official negatives - WH Series,93
"[Buchanan, John]  1819-1898 :Scrapbook",93
1866 Session I,92
1884 Session II,92
ANZAC Day,92
Access All Areas,92
Great Barrier Island Oral History Project,92
"Orchard, Samuel, 1984- : Digital comics created for the Rooster Tails website",92
"Original prints from file print collection: 798. Greyhound racing to 799. Hunting, birds",92
Rare Books & Fine Printing,92
Wai 215 - Waitangi Tribunal Tauranga Moana Claims,92
Fashun w/ Penelope Noir,91
"Heath, Eric Walmsley  1923-  :[Cartoons on topics of defence, politics, social issues, whimsy, medical issues, pollution, conservationists, trade unions, space exploration, animals, police & crime, Television, farming, sport, war, and transport.  1970-1990s].",91
Series 1 Humanities,91
[Various cartoonists including Sir Gordon Minhinnick 1902-1992] :[Newspaper clippings of cartoons from New Zealand newspapers.  15 December 1948 to 5 September 1972.],91
1867 Session I,90
Haining Street Oral History Project,90
Malayan Emergency Oral History Project,90
"Mantell, Walter Baldock Durrant  1820-1895 :[Sketchbook, no. 2]  1848",90
"Original photographic prints and postcards from file print collection, Box 14",90
Otago Women and Work - Paid and Unpaid Oral History Project,90
LINC Tasmania,89
Letters to his mother,89
"New Zealand Free Lance original photographic prints, from the file print collection, Box 6",89
"St Paul's Parish, Invercargill",89
"Winder, Duncan, 1919-1970 :Architectural photographs",89
"Wright, Henry Charles Clarke, 1844-1936 :Negatives",89
1865 Session I,88
"Makarewa Parish, Southland",88
"McDonald, James Ingram, 1865-1935 :Photographs",88
Paleobiology,88
Papua New Guinea Cocoa Board Publications,88
"Roth, Herbert Otto, 1917-1994: Collected papers, personal papers, photographs and ephemera",88
Series 3 - Non-fiction projects,88
"Tattersall, Alfred James, 1866-1951 :Photographs of Samoa",88
Wellington Regional 2020 Communications Trust: Records,88
Ivan Doig Archive,87
Morning Glory with Esther,87
News Special,87
Peter Lambert collection,87
The Big Q,87
"A soldier's experience of the Gallipoli campaign and military life in France, September 1915 to June 1918",86
E Baigent Collection,86
Eyewitness,86
Image Archives,86
Series 7 Official papers,86
Turakina Maori Girls College,86
Writers and Readers Festivals,86
Alice Cook,85
Forest and Bird,85
Outspoken,85
Paleogeneral,85
Photographs of Samoa,85
Waikato Museum Te Whare Taonga o Waikato YouTube,85
"Wall, John Reginald, 1870?-1944 :Photographs",85
Album of The ANZAC campaign Gallipoli,84
Historic Tauranga maps,84
"King, Eliot",84
Prints and Ephemera,84
1868 Session I,83
"Alington, William Hildebrand, 1929- :[51 volumes of architectural plans]",83
Dress rehearsal for the New Zealand Opera production Porgy and Bess,83
Fabians Hollywood w/ Fabian Fanboy,83
Fancy New Band,83
"Mantell, Walter Baldock Durrant 1820-1895 :[Sketchbook, no. 2] 1848",83
Northern Territory Library,83
"Ross, Malcolm  1862-1930 :Photographs by Malcolm Ross of New Zealanders in the Great War, Maori, mountaineering, New Zealand scenery, etc",83
Series 02 Foreign affairs,83
1879 Session I,82
Ams 232,82
"Best, Elsdon, 1856-1931 : Papers",82
Graham Collection,82
Hunter-Brown Collection,82
Labour's Andrew Little,82
"Original photographic prints and postcards from file print collection, Box 13",82
"Birch, A E :Scenic negatives and prints taken by Thomas Pringle",81
Election 2011 Audio,81
"Evening Post original photographic prints and postcards, from file print collection, Box 3",81
Freak the Sheep,81
"Ross, Malcolm 1862-1930 :Photographs by Malcolm Ross of New Zealanders in the Great War, Maori, mountaineering, New Zealand scenery, etc",81
"Aerial Photographs, Prints of Catchment Board District [1st Sequence]",80
Greater Green Island oral history project,80
"Hutchison, James Douglas (Sir), 1894-1981:NZEF at Auckland, en route to Middle East, and at Gallipoli",80
"Lilburn, Douglas Gordon, 1915-2001: Photographs",80
Otautau Parish,80
"Scoble, Juliet Rosalie, 1955- :Chiefly photographs of New Zealand railway locomotives, rolling stock and stations",80
Te Aka Puaho,80
Upper Clutha Parish,80
"Woods, Diane, 1950-: Digital photographs of COVID-19 related signage",80
1862 Session I,79
New Plymouth Embroiderers' Guild Collection,79
"Rowell, Luke, 1983- : Digital Music Collection",79
Two Cents' Worth,79
Dear Science,78
Diaries and notebooks,78
Historic Houses Trust of New South Wales. Caroline Simpson Library & Research Collection,78
"O'Grady, James, 1882?-1956 :Bloc correspondance ""Le Chante Clair"" [World War I trench sketchbook 10. 1918-1919]",78
The 6th Hauraki Battalion Association Newsletters (1995-2012),78
"Collis, William Andrews, 1853-1920  :Negatives of Taranaki",77
Music Collection,77
1863 Session I,76
Bay of Plenty Aerials,76
Blanche Halcombe Collection,76
PacificCultures,76
Rowan Studios collection,76
"Shadbolt, Maurice Francis Richard, 1932-2004 : Papers",76
Smart Talk,76
Burton Bros,75
"Cowan, James, 1870-1943 :Collection of photographs",75
Extended Schools Collection,75
"Hare, Luther Sing, 1905-1989: Negatives of Pitcairn Island, Hare family, and West Coast",75
NZOHA NZ State Dental Nurses Institute 50th Jubilee Oral History Project,75
New Zealand and Pacific Book Collection,75
"Original photographic prints and postcards from the file print collection, Box 19",75
Beaconsfield Mine and Heritage Centre,74
"Berntsen, Anton, 1898-1973: Negatives relating the Walsh Brothers' Flying School and farm life at Waipatiki, near Dannevirke",74
North Taranaki Scout District,74
Series 3 - Notebooks,74
Short Stories,74
Te Wananga o Raukawa sound recordings,74
Bats Theatre (Wellington): Records,73
General Lending Collection,73
Industrial war effort photographs,73
Morning Glory w/ Will,73
Rate Books,73
Saturday Afternoon with Sarah,73
Underwood & Underwood Glass Stereograph Collection / Series 1: H. C. White glass plates / 1.2: H.C. White Interpositives / RSN Numbers 6062-6164,73
WW1 Profiles,73
Fish Images,72
"Godber, Albert Percy, 1876-1949 :[Drawings of Maori rafter patterns or kowhaiwhai]  [1939?]-1947",72
"Hodgkins, William Mathew  1833-1898 :[Collection of sketches]  ca 1860-ca 1895",72
"Hurt, Theodore Octavius, 1839-1932 :[New Zealand views; sketchbook.  1865-1869].",72
"Mulheron, Michael, 1958-: Digital cartoons published in the Dominion Post",72
Non-specimen graphic,72
"Original photographic prints and postcards from the file print collection, Box  18",72
"Original photographic prints and postcards from the file print collection, Box 18",72
Solomon Islands Broadcasting Corporation: National news bulletins,72
Te Hau Kōmaru National Waka Hourua Festival 2021,72
Dr Peter Wilson Collection,71
"Ellis, William Wade, d 1785 :[A collection of drawings made by William Ellis on H.M.S. Discovery and Resolution during Captain Cook's third voyage to the Pacific  1776-1780]",71
Hei Tiki (1935) film stills (AMS 227),71
"Hinge, Leslie, 1868-1942 : Photographs, negatives and photo albums",71
"Hodgkins family :[Album of sketches  1880s, 1890s]",71
"Hurt, Theodore Octavius, 1839-1932 :[New Zealand views; sketchbook. 1865-1869].",71
"New Zealand immigration to Australia, 1965-1995 oral history project",71
Series 16 Photographs,71
Up This Way,71
WW100 YouTube,71
"Bradford, Sue, 1952- :Papers",70
"Hodgkins, William Mathew 1833-1898 :[Collection of sketches] ca 1860-ca 1895",70
Madman DVD Review,70
Mediabatt w/ Tim Batt,70
Our Wāhine,70
Street Homestead Collection,70
W.H. Skinner Collection,70
1884 Session I,69
Building portraits,69
From The Crate w/ Troy Ferguson,69
"Jesse Mulligan, 14pm",69
Port Chalmers Parish,69
Waitangi Day,69
"Aerial Photographs, Contact Prints for Region",68
"British Antarctic (""Terra Nova"") Expedition (1910-1913) album 2",68
"Burland, John Colles, 1926- :Colour transparencies of Rarotonga, Aitutaki, Mangaia and Palmerston Island, 1960",68
Eating Fried Chicken in the Shower,68
Energy Efficiency and Conservation Authority,68
Gordon Tovey Archive sound recordings,68
Journal of the Tauranga Historical Society,68
Michael Hill International Violin Competition,68
New Year's Eve,68
New Zealand baches,68
Photograph album of Whanganui River expedition,68
Photographic prints of the Evening Post newspaper,68
Hutchison album: From Auckland to Egypt and the Gallipoli campaign,67
Prints from the Making New Zealand Centennial collection,67
"Raper, George, 1769-1797: Birds of Australia and South Seas. Original drawings 1788-90. From E. Cane",67
Stardome Education Resources,67
Collier Collection,66
Maniapoto Archives Oral History Project: He Taonga Tuku Iho,66
"McVilly, Richard William, 1862?-1949 :Photograph albums and a group portrait",66
New Zealand topographical maps,66
RareBooks,66
War Reports,66
"Bibby, Edward Stuart, 1896-1991: Collection",65
Freesound,65
"Harper, Laura Helen Bruce, 1888-1970: Photographs",65
Holyoake Memorial Trust Collection,65
