value,count
"© 2014 New Zealand Plant Protection Society (Inc.) (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",2
© 2014 Royal Botanic Gardens and Domain Trust,2
© 2014 The Authors,2
© 2014 copyright with the author,2
© 2014 the author.,2
© 2015 AASA CONFERENCE ORGANIZERS,2
© 2015 Copyright with the author,2
© 2015 Geoscience Society of New Zealand. Used with permission.,2
© 2015 LERNZ.,2
© 2015 Lexington Books. Reproduced by permission of Rowman & Littlefield(https://rowman.com/),2
© 2015 New Zealand Ecological Society. Used with permission.,2
"© 2015 Panda et al. This is an open-access article distributed under the terms of the Creative Commons Attribution 3.0 Unported license. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",2
© 2015 The Author,2
© 2015 copyright with the authors,2
© 2015 the author,2
© 2015 the author.,2
© 2015 the authors,2
© 2016 Copyright with the author,2
"© 2016 Macmillan Publishers Limited, part of Springer Nature. All rights reserved. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",2
"© 2016 New Zealand Plant Protection Society (Inc.) www.nzpps.org (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",2
© 2016 New Zealand Psychological Society. Used with permission.,2
© 2016 The Author.,2
"© 2016 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC-BY) license (http://creativecommons.org/licenses/by/4.0/).",2
© 2017 Copyright with the authors.,2
© 2017 Edwards et al. This is an open-access article distributed under the terms of the Creative Commons Attribution 4.0 International license.,2
"© 2017 Elsevier Inc. All rights reserved. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",2
"© 2017 Elsevier Ltd. All rights reserved. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",2
"© 2017 Jowitt L. This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",2
© 2017 NZMA. Used with permission.,2
© 2017 The Author(s). Journal compilation © 2017 REABIC,2
"© 2017 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group
This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",2
"© 2017 The Authors. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",2
© 2017 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,2
© 2017 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/BY-NC-ND/4.0/).,2
© 2017 copyright with authors.,2
© 2017 copyright with the author. This article is published under a Creative commons license: https://creativecommons.org/licenses/by-nc-sa/3.0/,2
© 2018 ACM. This is the author's accepted version.,2
"© 2018 Elsevier Ltd. All rights reserved. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",2
